Date,SMS,ET,rainfall,runoff,GWSA
2000-01-26,14.078215380334084,1.0743099194787564,0.7833889142647076,0.0290921654679838,-0.6786367525613204
2000-01-27,13.923347294188702,1.005897126580367,0.3707537844589408,0.0171358066259634,-0.6905931114033408
2000-01-28,13.745432660262946,0.9572196881441508,0.2883410883609369,0.0156068682704994,-0.6921220497588048
2000-01-29,13.638029103616002,0.9848161546786688,0.18194718178997,0.0170074556274558,-0.6907214624018484
2000-01-30,13.48698979181655,0.9911734811872286,0.0517016022643655,0.0142458140637692,-0.6934831039655349
2000-01-31,13.385500120771871,0.993203812488401,0.5026847699838269,0.0275571233785309,-0.6801717946507733
2000-02-01,14.040035046528814,1.037945221732402,5.300669134698108,0.1256052397705535,-0.5821236782587507
2000-02-02,15.346874141370613,0.9744041115207734,1.0711605412779033,0.0454318249530386,-0.6622970930762655
2000-02-03,14.923240037724696,1.0138897647033118,0.3019056839931681,0.0297816663451283,-0.6779472516841758
2000-02-04,15.05365776176181,1.0800374745352808,2.9462358771267314,0.0649257920167078,-0.6428031260125964
2000-02-05,17.074022334600585,1.0527457070465556,7.45172611989144,0.1932406731630777,-0.5144882448662265
2000-02-06,17.25457216806242,1.0225864590942426,1.468346916697327,0.0748602423423361,-0.632868675686968
2000-02-07,16.962199185488863,1.1530050531954,0.596150580669453,0.0336813792053984,-0.6740475388239058
2000-02-08,16.491854839777552,1.1839822919334002,0.3102735098531569,0.0336193630899224,-0.6741095549393817
2000-02-09,16.077753209156285,1.2378534506399523,0.2521048680243206,0.0288457545192516,-0.6788831635100525
2000-02-10,15.94876764739272,1.2547150970371272,2.3703011504411484,0.0829081735218576,-0.6248207445074465
2000-02-11,16.989743627218147,1.1057159930914862,6.687813423761943,0.1971547973025156,-0.5105741207267885
2000-02-12,17.497002922757872,1.151926851719018,1.257995931578403,0.046147080592756,-0.6615818374365482
2000-02-13,16.945256942893998,1.280818288389141,0.2443897930267765,0.0247219532671368,-0.6830069647621674
2000-02-14,16.442660706279966,1.3358658844379592,0.0973652321300197,0.0190115751536404,-0.6887173428756638
2000-02-15,16.002203135591426,1.3435770457585765,0.046493677728894,0.0151010496692198,-0.6926278683600844
2000-02-16,15.62630516631844,1.397606058013534,0.3864294072266749,0.0243548307602804,-0.6833740872690237
2000-02-17,15.350206515584452,1.4198510234267423,0.6193244810887696,0.0257731235695545,-0.6819557944597496
2000-02-18,15.155454170175569,1.477761944833393,0.2910672114039469,0.0150418707254969,-0.6926870473038073
2000-02-19,14.847149301608852,1.450865947593203,0.1928833607424894,0.0120230351484399,-0.6957058828808642
2000-02-20,14.598571170894738,1.3804994316872297,0.5555649872460517,0.0130368316655214,-0.6946920863637828
2000-02-21,14.457486755218332,1.1991954208138906,0.2547486677516461,0.0116842954053694,-0.6960446226239347
2000-02-22,14.242030061494992,1.3503332303247026,0.1268049357185225,0.0125345704524165,-0.6951943475768877
2000-02-23,14.03363989294932,1.3515293305953,0.1103542618255081,0.0120250016587592,-0.695703916370545
2000-02-24,13.847014141698178,1.2775819941455282,0.0771129844543161,0.0117766563122302,-0.6959522617170739
2000-02-25,13.693306788166794,1.2785849754972556,0.2038623756918741,0.0144753584522245,-0.6932535595770797
2000-02-26,13.604881143731712,1.3017632852435923,0.3910704536556755,0.0270894244066973,-0.6806394936226069
2000-02-27,13.493087241600078,1.3168442684105617,0.3851481470432815,0.0338798013085894,-0.6738491167207148
2000-02-28,13.37740153018476,1.3311960870487702,0.2491928400654447,0.0296915440503533,-0.6780373739789508
2000-02-29,13.263202976777931,1.3124151952762948,0.4137283436138418,0.036561910142233,-0.6711670078870712
2000-03-01,13.257353058430578,1.2763450950951405,0.9817702083864328,0.0766649322612963,-0.6310639857680078
2000-03-02,13.29015281690777,1.2892371898186163,0.9100024921260276,0.0835615530555644,-0.6241673649737398
2000-03-03,13.215126124187575,1.3840186161728891,0.2880649150379856,0.0434544042774453,-0.6642745137518589
2000-03-04,13.164290068755388,1.3678149233945165,1.073961149364573,0.0548385599474713,-0.6528903580818328
2000-03-05,13.258949195825116,1.3364398135915443,0.905058920774249,0.0584275456608827,-0.6493013723684214
2000-03-06,13.118268167191465,1.3774636471381947,0.1983429533140424,0.0307798596075032,-0.676949058421801
2000-03-07,13.022109194468277,1.369182853722308,0.4558276270296637,0.0395531179822654,-0.6681758000470388
2000-03-08,12.991150434589803,1.352608483680217,0.4497971504126919,0.0191807359648148,-0.6885481820644893
2000-03-09,12.999817943665994,1.3035837562465318,0.3534465750612217,0.0281505646667994,-0.6795783533625047
2000-03-10,12.89459153269585,1.3311628679209997,0.5083932295470495,0.0452320861703119,-0.6624968318589922
2000-03-11,12.841016297909176,1.3475391079332244,0.8452208343422085,0.0578489895924478,-0.6498799284368564
2000-03-12,13.021905991452742,1.2809302947444017,1.559859099155762,0.0579130090621766,-0.6498159089671276
2000-03-13,13.5151390789011,1.2417418176644928,1.7599879083364276,0.0553653200216227,-0.6523635980076814
2000-03-14,13.73093284032372,1.3212445586411774,0.7573469593760709,0.0464867171412167,-0.6612422008880875
2000-03-15,13.593770211311606,1.3869940010344743,0.2793916354423036,0.0367623965760088,-0.6709665214532954
2000-03-16,13.33319414229114,1.42304172408579,0.296736720423021,0.0409768329788674,-0.6667520850504367
2000-03-17,13.13144822753472,1.4603451103653802,0.4900675462790411,0.0478051230721102,-0.659923794957194
2000-03-18,13.055700259545798,1.394924296681629,0.7249731900209336,0.0502502078367939,-0.6574787101925103
2000-03-19,12.906025268856274,1.373429572598082,0.2185670015334872,0.0250026404192757,-0.6827262776100285
2000-03-20,12.745072627377988,1.3602684131383564,0.2117170248085687,0.0202955824310827,-0.6874333355982215
2000-03-21,12.693504104507872,1.3630102926993677,1.4309573941656015,0.0499534616468189,-0.6577754563824852
2000-03-22,12.886554776077665,1.4107536238848946,2.6655761453987887,0.0888798873204866,-0.6188490307088176
2000-03-23,14.803712847300943,1.3605114586936948,5.7794830575734055,0.1425487857958576,-0.5651801322334465
2000-03-24,15.008371782837555,1.5444411933349556,0.2713138911851058,0.0441950514975243,-0.6635338665317798
2000-03-25,14.402127917023371,1.5955361658951717,0.026795211092402,0.0291541502642277,-0.6785747677650764
2000-03-26,13.919713165099733,1.5972746049222977,0.0311234687111039,0.0235446036617307,-0.6841843143675734
2000-03-27,13.57148151114836,1.5609876532939488,0.137534330374267,0.0282468858557875,-0.6794820321735167
2000-03-28,13.281224041691615,1.5716004639925714,0.0960999117312423,0.0361743487245859,-0.6715545693047182
2000-03-29,13.019062912384564,1.5550043314723785,0.027541233987419,0.0415607806835045,-0.6661681373457996
2000-03-30,12.792405258105031,1.5290849196427738,0.0106652141564621,0.0500821705830066,-0.6576467474462976
2000-03-31,12.599812752183912,1.5300935357474634,0.027618746737011,0.0620785236847612,-0.645650394344543
2000-04-01,12.447595924499662,1.5307575709270755,0.1115757198627279,0.0837972162410829,-0.6239317017882212
2000-04-02,12.3108913082227,1.453043343118387,0.0452189677467831,0.0867424989365631,-0.620986419092741
2000-04-03,12.212216976400525,1.397226355067063,0.1384994271726131,0.0859500187743841,-0.62177889925492
2000-04-04,12.129995174824971,1.4222631854863057,0.1188213740734031,0.0921824525199629,-0.6155464655093412
2000-04-05,12.047857124598917,1.4339219465753046,0.0782710298147657,0.0791056147803462,-0.628623303248958
2000-04-06,11.976530980761726,1.3891239651560756,0.0455148265454167,0.078521775372445,-0.6292071426568592
2000-04-07,11.918442740574395,1.3631172180195683,0.0509796571639384,0.0903619074702876,-0.6173670105590165
2000-04-08,11.859934973562538,1.3831556545639605,0.111319189934185,0.1008668115484436,-0.6068621064808606
2000-04-09,11.847751465486263,1.2983679662519063,0.3055881502404903,0.090722413856235,-0.6170065041730691
2000-04-10,11.855967039893995,1.2891291540110406,0.1608137058692921,0.0743283869291069,-0.6334005311001972
2000-04-11,11.898656317189625,1.315317742369852,0.3068056245704265,0.0873912004869553,-0.6203377175423489
2000-04-12,12.193561665147516,1.321114634445041,0.4777120288696629,0.0983910389162989,-0.6093378791130053
2000-04-13,12.244113132725715,1.3388790716864007,0.468672653836209,0.1169776964106369,-0.5907512216186672
2000-04-14,12.615879573988543,1.3433944896450476,1.183335624002154,0.1471256054877918,-0.5606033125415124
2000-04-15,13.36835359137867,1.3135216383993005,2.4684687090610713,0.199625785171935,-0.5081031328573692
2000-04-16,13.759934942161896,1.4401045568109965,0.7108415072750318,0.1460727042949052,-0.561656213734399
2000-04-17,13.599403795977889,1.5084960704931114,0.7812031205052913,0.1602948297241817,-0.5474340883051225
2000-04-18,13.3575654045383,1.4573531883703583,0.3078294189944617,0.1485161358612146,-0.5592127821680896
2000-04-19,13.248668192902548,1.4416981798814388,0.6267376983099858,0.2055236177265597,-0.5022053003027445
2000-04-20,13.463948594297072,1.4482403032845674,1.3510810415547292,0.2525254650806765,-0.45520345294862763
2000-04-21,13.80171713205514,1.4828394118492505,1.3215689602409169,0.2964650936172018,-0.41126382441210235
2000-04-22,14.240988922930311,1.5014987829624522,1.8253474888988384,0.301392443069982,-0.4063364749593222
2000-04-23,14.75757278245923,1.7459558911097883,2.3370094159380006,0.3449869386791746,-0.36274197935012953
2000-04-24,15.533451873969184,1.806319338622009,3.9104124182189457,0.5762251219639126,-0.13150379606539153
2000-04-25,15.710341078615114,1.7708480022931836,2.9034777584611473,0.534409237165499,-0.17331968086380511
2000-04-26,15.404003251708186,1.634952126283238,1.9200254534049843,0.4676490644780763,-0.24007985355122785
2000-04-27,15.348438762001429,1.5689904908940406,2.7635884398411177,0.6769134723530262,-0.03081544567627792
2000-04-28,15.34455746296284,1.7243406618176786,2.1780974083277154,0.5965287587986784,-0.11120015923062576
2000-04-29,14.912479019184849,1.7495795707652422,1.0446262491241491,0.3641714982409164,-0.3435574197883878
2000-04-30,14.471345546112074,1.7539401917904196,0.3735774785433181,0.2660919037508341,-0.4416370142784701
2000-05-01,14.139467719157365,1.6988449690433762,0.8889074040735692,0.3495089954769029,-0.35821992255240126
2000-05-02,14.08626942178007,1.5363564523268007,1.446192248659708,0.4212672608465519,-0.28646165718275224
2000-05-03,14.02408894227027,1.3828609068236883,0.811563376801397,0.3591301515678321,-0.34859876646147203
2000-05-04,14.094939351936272,1.3428994527473004,1.029364918340054,0.3902894170416205,-0.31743950098768364
2000-05-05,14.511438762541538,1.560340826258944,1.8757296181790848,0.4311220699754104,-0.27660684805389374
2000-05-06,15.5346072057397,1.8349628543320684,3.628343921914035,0.4090388014280372,-0.29869011660126693
2000-05-07,16.782317578669357,2.027361310188244,2.7104170676426835,0.3440098815669215,-0.3637190364623826
2000-05-08,17.055728478491716,2.1432712582397064,2.138734040936046,0.3616914667976032,-0.34603745123170093
2000-05-09,16.875355284554235,2.2969122893814293,1.595954839429888,0.3721191929779985,-0.33560972505130565
2000-05-10,16.62065741567453,2.2560303293871393,1.545854891653159,0.4109358326325119,-0.2967930853967923
2000-05-11,16.619338979705397,2.246210926490926,1.6748618529786707,0.5065339925940477,-0.2011949254352564
2000-05-12,16.904637130976685,2.3200282027503376,3.184504397185128,0.5647883069446262,-0.14294061108467793
2000-05-13,18.068224746544985,2.528626825343489,3.217026220601803,0.6276171076901739,-0.08011181033913028
2000-05-14,18.41406535163935,2.4667510007534457,4.315762162292509,0.7647115544337341,0.05698263640442991
2000-05-15,18.79950057539801,2.672374136270571,3.7765920172695657,0.8871214034677894,0.1793924854384853
2000-05-16,18.545297106120017,2.709457106543305,3.0155950229173434,0.7638880859957101,0.056159167966405965
2000-05-17,17.886572220051047,2.6061392864704165,1.824519806581206,0.706056088341204,-0.0016728296881001192
2000-05-18,16.971706953921494,2.5311285293476393,1.2273329930551846,0.6541753608179408,-0.053553557211363345
2000-05-19,16.87764989832777,2.4457790271315365,5.103934583117894,1.387075451060136,0.6793465330308318
2000-05-20,18.094122717069563,2.2043526220676872,6.915642580555441,1.3676391538436534,0.6599102358143493
2000-05-21,19.645618997756426,2.325322271595663,7.024530816983732,1.0202011405722382,0.31247222254293405
2000-05-22,20.06567243770984,2.291985053681625,5.777740617163358,1.0306340269243155,0.32290510889501134
2000-05-23,19.43689366475044,2.20495579214351,3.949816927564128,0.9796356580817466,0.2719067400524424
2000-05-24,18.783223899273555,2.3344131553469847,3.8014624528998446,1.072355329127313,0.36462641109800875
2000-05-25,18.544369742449245,2.195539278284674,4.405339253856263,1.2783803846787278,0.5706514666494237
2000-05-26,17.83883416946453,2.357009652115534,3.7392477419488346,1.6668524017524406,0.9591234837231365
2000-05-27,17.14708741380781,2.33125643203924,3.3852450017768376,1.3494821647983657,0.6417532467690615
2000-05-28,16.803113190932375,2.2367272007786765,2.7949802399084076,1.135905375708447,0.4281764576791428
2000-05-29,16.529077980029296,2.055942855346266,2.7194966959433287,0.7817826899207672,0.074053771891463
2000-05-30,16.88980238296122,1.850328621666118,3.608873392015685,0.7051703160971518,-0.0025586019321524045
2000-05-31,18.221392790053848,2.0174402257844974,5.253813730706158,0.7576900226064103,0.04996110457710612
2000-06-01,18.59099695544237,2.3755607137560246,2.8041314194704756,0.4738520641643147,-0.23387685386498946
2000-06-02,18.302779304274175,2.396650758573525,2.1703055219576353,0.3862305528884988,-0.3214983651408054
2000-06-03,18.20601946691075,2.477128294234355,2.0339672015640597,0.3937691161059095,-0.3139598019233947
2000-06-04,18.257533330730254,2.624788523833885,2.4695447902326055,0.4083328577493662,-0.299396060279938
2000-06-05,18.708264823799915,2.5334646637770284,3.8620685893896,0.4960189787785443,-0.21170993925075987
2000-06-06,20.927499441954694,2.441615998363614,13.923853814187437,1.4619368079125703,0.7542078898832661
2000-06-07,24.960149505774936,2.2045627070835403,28.03516817090955,5.096341367881838,4.388612449852533
2000-06-08,25.650035478588055,2.107643278368448,24.052059256322707,6.835999801983356,6.128270883954052
2000-06-09,25.189762045433856,2.397647263477368,9.680306344056715,2.347591367745382,1.639862449716078
2000-06-10,24.092404626412744,2.96502922517391,4.203074400749485,1.1496216522025289,0.4418927341732247
2000-06-11,23.00181722124264,3.3431433375274255,2.9977560682315514,0.801821921895823,0.09409300386651887
2000-06-12,22.031006053359487,3.5376689528552134,1.8115267119691112,0.4101789262135697,-0.29754999181573444
2000-06-13,21.51117312452357,3.5513828078074217,3.0066382415861477,0.6811496487039094,-0.026579269325394783
2000-06-14,21.572421634341993,3.3758969732194246,7.4959834167515025,1.6950734010587096,0.9873444830294055
2000-06-15,22.434365324778938,2.78821270458483,9.666095840912112,2.2259980000770216,1.5182690820477176
2000-06-16,22.87133730002017,2.4981562038145317,7.273759422890579,1.3687154184975066,0.6609865004682024
2000-06-17,23.003316352365868,2.595437517564223,5.09149050611377,0.7504885178348446,0.04275959980554045
2000-06-18,23.07351256879362,2.6179795795806378,6.239951667664257,1.0477239085001673,0.3399949904708631
2000-06-19,23.61370823899688,2.329462217183221,9.887909338629797,1.6662511816785468,0.9585222636492426
2000-06-20,24.65151099569627,2.2380631953825336,11.654550520693387,1.7573783258602451,1.049649407830941
2000-06-21,24.922685011457247,2.0918051452404063,13.555952719239931,3.199581001014897,2.491852082985593
2000-06-22,24.650597621221458,2.297780812652395,16.674212408831043,6.233878737147415,5.52614981911811
2000-06-23,23.840713373816385,3.052535792048514,5.505727415795868,1.8523967954172824,1.1446678773879784
2000-06-24,22.87885984357042,3.401394792326097,3.1675127629668727,0.7652772254571304,0.05754830742782624
2000-06-25,22.51537281397858,3.214396586321252,6.386381979252819,1.4806039846943413,0.7728750666650371
2000-06-26,22.41173950291164,2.791308438351973,7.100293388742941,1.4941808384116295,0.7864519203823254
2000-06-27,22.42469796372366,2.6323030663582574,7.292659852260516,1.3270111548665957,0.6192822368372916
2000-06-28,22.67741542791823,2.6466135573036556,6.997014361747685,1.4227848591340908,0.7150559411047867
2000-06-29,23.11328576372976,2.627118842590511,6.085061357976831,0.948072384261785,0.24034346623248082
2000-06-30,24.10029596644007,3.135668799077966,5.3968370953534075,0.9191999419539362,0.21147102392463202
2000-07-01,24.544039718494133,3.437747967947594,6.1571042753371445,0.9009314901190608,0.19320257208975666
2000-07-02,25.49006520335998,3.01623633702259,8.052976808590742,1.285853292069718,0.578124374040414
2000-07-03,26.101716590653268,3.0600195463034248,7.894449293285152,1.096400911437249,0.3886719934079449
2000-07-04,25.920387943201867,3.6774369339300543,3.934296454377964,0.5143521726637013,-0.1933767453656029
2000-07-05,24.798296035046125,3.9143782372894353,4.752880929997164,1.2277749116251413,0.5200459935958371
2000-07-06,25.072507065735437,3.2311848949011894,13.819809726610428,4.369636122249862,3.6619072042205576
2000-07-07,26.695376025414387,2.5946179714145954,17.25906924496268,6.104768194479799,5.397039276450495
2000-07-08,27.30521604615565,2.8110432404585324,12.004343609188991,2.4546838185572133,1.7469549005279092
2000-07-09,27.689490999463043,2.829162122179818,13.254236302586166,2.052684978094314,1.3449560600650101
2000-07-10,28.16648166760173,2.6158906615978768,15.123915383376929,2.525651016696793,1.817922098667489
2000-07-11,28.452181606209635,2.6772650462157532,11.5658824493351,1.3988636495057707,0.6911347314764665
2000-07-12,28.60303875558492,3.410045001085241,10.36844876517535,1.3834674886118614,0.6757385705825573
2000-07-13,28.59276903969736,3.2413580933885817,9.143974484963667,1.3139414327375425,0.6062125147082383
2000-07-14,28.77601611501185,2.8209340012591477,9.73495374769708,1.5337740833534912,0.826045165324187
2000-07-15,29.036713473762852,2.25882916056686,10.50873571500899,1.7260012825444524,1.0182723645151484
2000-07-16,29.07801230836833,2.5593074060549648,9.471441265060657,1.3356442923375058,0.6279153743082017
2000-07-17,28.88657177527328,2.9957394899567373,10.002096520200691,1.2965229888437917,0.5887940708144875
2000-07-18,29.10966068882516,2.94244768298656,16.56216774074819,3.262034713053098,2.5543057950237937
2000-07-19,29.408646405509636,2.7375146607514487,21.79083704713863,5.186563052497855,4.478834134468551
2000-07-20,29.374330347045337,2.9790783003397823,25.349800783843506,7.3847225534806995,6.676993635451395
2000-07-21,29.02581270878555,2.6466272576344405,12.675356131241996,2.6147551091518846,1.9070261911225805
2000-07-22,28.85314953798835,2.7164439718187494,7.247691641937973,1.0084037419219225,0.30067482389261835
2000-07-23,28.213323887903677,3.0134317664526944,4.900672404271404,0.7466993088428702,0.038970390813566014
2000-07-24,28.19246367050012,3.108280041146839,10.446304601095424,2.6898147655472857,1.9820858475179817
2000-07-25,28.46453039686245,2.994417934418856,10.799926786784896,1.8539707397958929,1.1462418217665888
2000-07-26,28.35926026372885,3.0847318340900216,12.89667644920126,3.0475027538410004,2.3397738358116964
2000-07-27,28.159654068189127,3.128221962248789,7.909274482245018,1.3540861450831423,0.6463572270538381
2000-07-28,28.028433719057844,3.163617217418442,6.788084845603161,0.9885298862967752,0.28080096826747103
2000-07-29,28.341354951862737,2.9833733558154583,9.639216491934397,1.6157421078806515,0.9080131898513474
2000-07-30,28.857905106471943,2.760603909354882,12.527457329053902,2.9222008126001517,2.2144718945708477
2000-07-31,28.955094163178742,2.435987256943395,16.003833038045443,5.327470334201083,4.619741416171778
2000-08-01,28.45518507415254,2.8817186184044927,14.721004161124965,6.439112042187564,5.73138312415826
2000-08-02,27.412042278565707,3.812077136090842,5.762592524866103,2.3941592138932783,1.6864302958639743
2000-08-03,26.370930840537003,4.242497152555578,2.4244861734438174,0.8008925341093536,0.09316361608004942
2000-08-04,25.42228798291043,4.441658382118262,1.5715324265398531,0.4115158380740476,-0.29621307995525653
2000-08-05,24.550252037446796,4.4577089953625775,1.6968673751096357,0.3461726032967627,-0.36155631473254146
2000-08-06,24.05512991223214,4.23271760015646,3.086746586355763,0.8278062287060494,0.12007731067674521
2000-08-07,24.017025290178474,3.924493594925973,5.5863332503909,1.051470150754268,0.34374123272496393
2000-08-08,24.791528846860107,3.4409687559737048,7.8747490949785695,1.7336359177222918,1.0259069996929875
2000-08-09,25.6781253408434,3.2081977851694883,11.89054904978832,2.096998088988019,1.3892691709587148
2000-08-10,27.259115963095233,2.8160419909925904,11.059836870914545,2.264455566997686,1.556726648968382
2000-08-11,27.538172357028653,3.230606398510943,6.399699916425174,0.8341504254040567,0.12642150737475255
2000-08-12,27.55573883868522,3.2830335130545216,6.312171888389126,0.7630903115422506,0.055361393512946444
2000-08-13,28.162725821406568,3.10541398056963,8.830046854577418,1.0434966701903667,0.3357677521610626
2000-08-14,28.655199445774016,2.76644291620039,11.46813826565842,1.609514661167972,0.9017857431386679
2000-08-15,29.18163316723425,2.484952064409198,12.431099334035345,1.9206954098214215,1.2129664917921175
2000-08-16,29.04043158906249,2.6825981256627114,7.172178258260954,0.9333213094184204,0.22559239138911624
2000-08-17,28.528450068114864,3.004863961109504,6.175853767347527,0.7676947811676009,0.05996586313829677
2000-08-18,28.366505374542797,2.918829708812697,6.792188630984402,0.9578898319800068,0.2501609139507026
2000-08-19,28.17291232932165,3.239241300165334,5.657563530745759,0.7157268267589083,0.007997908729604153
2000-08-20,28.28006991091412,3.1282982724705786,6.7560659650759405,1.0179355195411848,0.3102066015118806
2000-08-21,28.5547065766938,2.762914467060709,7.8530652917368995,1.868902116836802,1.1611731988074978
2000-08-22,28.181944186619415,3.240237372128166,5.107937022210385,1.311725410793099,0.6039964927637947
2000-08-23,27.528633114742885,3.7077833941483767,3.1113153365009185,0.397091990478563,-0.3106369275507412
2000-08-24,26.68693584993719,4.079379000758556,1.971747813588304,0.3827134749800732,-0.32501544304923097
2000-08-25,26.040295640959403,4.013390879128472,2.8312328762869554,0.6843124745974158,-0.023416443431888312
2000-08-26,25.54789179572531,3.882058721239631,2.6897704845635264,0.5157404217101256,-0.19198849631917858
2000-08-27,25.71579629956628,3.7698426949917208,5.658012777649876,0.7849553075240039,0.07722638949469973
2000-08-28,27.011464260030277,3.098598641901268,10.30343223690882,1.747231357334103,1.039502439304799
2000-08-29,28.09027177222071,2.730291502625257,13.727018787073265,2.822332786118183,2.114603868088879
2000-08-30,28.65936863922333,2.784013539894398,12.0155937589941,2.1425848490022887,1.4348559309729847
2000-08-31,28.46068894837262,2.861775886614024,13.650471862949969,3.6348619918205913,2.9271330737912873
2000-09-01,28.112186586456165,3.139568469353571,12.091928928968674,3.165647471058207,2.457918553028903
2000-09-02,27.650710743093907,3.083243106519294,10.385870573630696,2.844345209882345,2.136616291853041
2000-09-03,27.429074410166457,3.086442309572728,9.6631454199318,2.465161882560195,1.7574329645308908
2000-09-04,28.02862242799193,2.974345866773971,7.996456037286885,1.2689959211432058,0.5612670031139017
2000-09-05,28.452977655929978,2.7702527823713488,9.220526424657798,1.8160213256769395,1.1082924076476353
2000-09-06,28.58192651100989,2.7553140236055658,9.258297660750577,1.2987870786920934,0.5910581606627893
2000-09-07,28.529782528048443,2.5659700975046245,10.72225875509878,2.5114866373776135,1.8037577193483094
2000-09-08,28.08367166616539,3.0286327256920993,7.406284163204904,1.717226813347208,1.009497895317904
2000-09-09,27.3918565219251,3.263106416179146,4.330262544068074,0.8975713247497431,0.18984240672043895
2000-09-10,26.503732688134885,3.640796690575877,2.7474968127938033,0.8677003336941141,0.15997141566481
2000-09-11,25.5648422417753,3.914522096204168,1.045096766004776,0.1623127199412137,-0.5454161980880905
2000-09-12,24.737356299907564,4.039573673818095,1.0619565000334446,0.0949026990555937,-0.6128262189737105
2000-09-13,23.990215393344577,4.069967937811552,2.2799540769617397,0.3755132367596434,-0.3322156812696608
2000-09-14,23.867426069157055,3.731350369532901,4.099883843933849,0.5083434757878658,-0.1993854422414384
2000-09-15,24.49495057131353,3.2582730545774674,5.384396045090365,0.4910842898026804,-0.21664462822662378
2000-09-16,24.47211952275248,3.273406005070956,4.670240752639317,0.5650997817803091,-0.1426291362489951
2000-09-17,24.31807330939527,3.220788968693694,6.079663477071155,1.256551072172424,0.5488221541431199
2000-09-18,24.01219324539469,3.3073895272919773,8.782114413179348,3.590168144898274,2.88243922686897
2000-09-19,23.87987813797842,3.121759558913839,9.704973539419305,3.911765314052779,3.204036396023475
2000-09-20,23.712760578566435,2.940098080711243,13.003102836215428,6.1943482205951,5.486619302565796
2000-09-21,23.49547993455645,2.9018827666382516,9.986397546805971,5.20305377751823,4.4953248594889255
2000-09-22,23.177769522198744,2.8099356463328857,2.883332173038809,0.8021267665989471,0.09439784856964295
2000-09-23,22.86895464632427,2.8799956138618974,2.1002535352691827,0.1714998993045994,-0.5362290187247047
2000-09-24,22.45242528379882,3.239851577645734,1.562312731639477,0.1972517334647278,-0.5104771845645764
2000-09-25,21.837655534083407,3.547296258997114,0.8416099611178813,0.0853568485899729,-0.6223720694393312
2000-09-26,21.265061072456355,3.604036734158087,0.7827126638697213,0.061252006055524,-0.6464769119737801
2000-09-27,20.67021934362121,3.668804803231268,0.4665524630897723,0.0634510766740907,-0.6442778413552135
2000-09-28,20.042795278285773,3.6652133077802778,0.3725741194859687,0.0446344273912332,-0.6630944906380709
2000-09-29,19.493802015264716,3.58081082215324,0.3722326359716082,0.0343555542213535,-0.6733733638079507
2000-09-30,19.00203823795115,3.5188612848595704,0.3769609118276132,0.0308543659769605,-0.6768745520523437
2000-10-01,18.68647760047027,3.319456906207708,0.7505426226173184,0.059986176392458,-0.6477427416368462
2000-10-02,18.31311786060335,3.2493020603917517,0.3267070979758898,0.022038059567795,-0.6856908584615091
