Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2002-03-24,,,,0.9112651137817318,0.1314782171940153,29.934975150783654,15.310343606338568,,,8457.991132899155,1220.3271895062685
2002-03-25,,,,0.988489768800012,0.0907463879468386,29.565691310587564,15.486940366648078,,,9174.758885233254,842.2709626310007
2002-03-26,,,,0.9492674608548164,0.1023874599342618,29.061927056585784,15.04956781766222,,,8810.713419435071,950.318645086943
2002-03-27,,,,0.9686937332745,0.1054953635542027,28.742132362376644,14.950535295807056,,,8991.020157162686,979.1649389500716
2002-03-28,,,,0.5296100327126667,0.0755239348658206,28.632220738545485,14.413429764003189,,,4915.624325821706,700.9823615060134
2002-03-29,,,,0.8079859733440838,0.0941714589630083,29.213698467440647,13.930504090607064,,,7499.396273045555,874.0610749113794
2002-03-30,,,,0.5276421509209736,0.091896432268277,29.77091892930683,13.940155083877286,,,4897.359249618295,852.9452049849082
2002-03-31,,,,0.8662393858887286,0.1303723961430912,30.522479653175512,14.849765380578884,,,8040.08069003042,1210.0634095131177
2002-04-01,,,,1.7725978517576864,0.1721299170602895,30.485558745720407,16.05644820723267,,,16452.530318145884,1597.6396881482174
2002-04-02,,,,2.547412432419492,0.244473185354936,29.378546071092728,15.370386124129952,,,23644.04325303939,2269.1003997536254
2002-04-03,,,,1.9792074373099504,0.2875390988850389,28.01173378253959,14.413048985207649,,,18370.19622694044,2668.820645002757
2002-04-04,,,,0.161965416777076,0.0651224814866946,29.256081925197343,14.677077085741011,,,1503.296942041114,604.4403134023441
2002-04-05,,,,0.1596634131539052,0.1017509147287491,31.021461786743483,16.007206359009718,,,1481.9306832672223,944.4104920999677
2002-04-06,,,,0.320131486379262,0.1218183230192817,32.171018199928284,17.618165302290198,,,2971.329893142569,1130.6679914979377
2002-04-07,,,,0.797318664283119,0.1480883406483569,31.780967246908904,18.4225605376954,,,7400.386660930474,1374.4955810846072
2002-04-08,,,,1.6712053019930893,0.2032791687660447,30.190339162398782,17.801767063882014,,,15511.446023486484,1886.754338472498
2002-04-09,,,,1.3256707447205036,0.236580016618138,29.875354349916613,16.734460434065003,,,12304.335186780214,2195.8392267133668
2002-04-10,,,,0.5090117882951847,0.1000131224334676,30.103041123045088,15.748699880508136,,,4724.439821991264,928.2810127618262
2002-04-11,,,,0.4851971150821925,0.0819006793760719,30.50915621783292,15.313138053228542,,,4503.401737879306,760.168703338679
2002-04-12,,,,0.6822880630465555,0.1257780812670339,30.77681352920952,16.059998733165976,,,6332.719534693981,1167.4208525933468
2002-04-13,,,,0.0829248447256866,0.1087538600314987,31.26703582775397,17.24468882627633,,,769.6745884149941,1009.4089742969066
2002-04-14,,,,0.2206042424894272,0.1588354568883626,32.3239479062122,18.284910444561405,,,2047.558606860514,1474.2459308867365
2002-04-15,,,,0.3712062861343239,0.2288059633305814,33.00635743734038,19.390333340366148,,,3445.3853539624865,2123.6836346925484
2002-04-16,,,,0.324600281973419,0.2702424240810113,33.56150271453755,19.807763713377632,,,3012.80743127992,2508.2799638018896
2002-04-17,,,,0.6024329698763452,0.3099621809311413,33.78821362245984,19.900846874673,,,5591.537128239813,2876.942547454551
2002-04-18,,,,0.2674147130062053,0.2779039783946192,34.37494122411263,19.850039532802963,,,2482.0343028680954,2579.3913862284503
2002-04-19,,,,0.09372835891857,0.1961742998483675,35.03726881924117,19.68126188713725,,,869.9484010142153,1820.809842850648
2002-04-20,,,,0.2639702598738216,0.2170259679705773,34.66792673639246,19.931456853692826,,,2450.064293689882,2014.3465221512545
2002-04-21,,,,0.8331005497056685,0.2673311085999637,34.188231078272565,19.93285537277766,,,7732.49952802617,2481.2583208668448
2002-04-22,,,,1.24173805924047,0.3358899583050571,34.11680375139252,19.71950136079724,,,11525.306231524308,3117.5936025731708
2002-04-23,,,,1.8468739263884253,0.4965694863139248,32.92156551115065,20.76288750847909,,,17141.9305498811,4608.955449508684
2002-04-24,,,,2.9862894727401628,0.6946077670044577,32.30559426308304,20.951929526311947,,,27717.52094830686,6447.066002324516
2002-04-25,,,,3.575772691830599,0.518701584490946,32.49384985944592,20.15681013536276,,,33188.86377121886,4814.37655836344
2002-04-26,,,,5.142712312139349,0.5122105339811036,30.462172399933745,17.504343066627925,,,47732.55826135403,4754.129274861487
2002-04-27,,,,0.5949091895297981,0.1045995780875909,32.16335554774892,17.04830690855539,,,5521.704467585343,970.8506235889358
2002-04-28,,,,1.6599605527478256,0.1541583482339776,33.6496114391196,18.97946171332385,,,15407.076847085757,1430.8349158834014
2002-04-29,,,,2.1918701722890206,0.2652626852070348,31.98208983273432,18.320865797182137,,,20344.04499997916,2462.060058525964
2002-04-30,,,,0.4246658591519561,0.1055609951707682,32.444091358123,17.875228332874944,,,3941.575307592173,979.7741048476278
2002-05-01,,,,0.6246888470286577,0.1362817514105335,33.29101181503526,19.62337299555741,,,5798.107103060817,1264.9116350155257
2002-05-02,,,,1.5450057576513423,0.2437880303402412,33.06487540626618,20.237333296033217,,,14340.113322524474,2262.7410703429987
2002-05-03,,,,1.5864601953840547,0.3051295433183867,33.080039962326566,19.60688984891596,,,14724.876506651572,2832.087976091048
2002-05-04,,,,0.7010280599567239,0.2020193706632984,33.47216324926269,19.68091362029174,,,6506.656543035031,1875.0614062828167
2002-05-05,,,,2.158314458607882,0.3814900819957249,33.65970575269589,20.48987350367189,,,20032.59455105837,3540.835352972444
2002-05-06,,,,2.174629692594718,0.432707262335112,33.35704231550285,20.72270384625197,,,20184.025898867967,4016.212332307124
2002-05-07,,,,0.7482301029274906,0.3040430373733536,33.43185796134628,20.718634480590733,,,6944.7666548603975,2822.0034710332443
2002-05-08,,,,0.8155743753135882,0.3436207662823007,34.56240435872545,21.48842944592061,,,7569.828725248829,3189.347809260967
2002-05-09,,,,1.0210612840196769,0.5439258425723182,34.94189115398082,22.786833098227955,,,9477.07440543323,5048.497834334186
2002-05-10,,,,1.9342797035753927,0.5270631548724456,34.72228540594452,23.01472393531971,,,17953.195325884157,4891.985244435423
2002-05-11,,,,2.002387238526979,0.6594237601903832,34.779714133435895,22.75847647242928,,,18585.34168811405,6120.502400631997
2002-05-12,,,,0.6535542759536072,0.3247067635591374,34.89852178656002,23.035387213913708,,,6066.024241775107,3013.795749930774
2002-05-13,,,,1.8985782527448456,0.4300861138969247,34.80913156260199,23.717061003744533,,,17621.829019866724,3991.883901521272
2002-05-14,,,,4.532011527533022,0.63381248319414,34.01436973341715,23.64417247959337,,,42064.282648762026,5882.788972936427
2002-05-15,,,,2.509963905788186,0.7441639195445074,33.556328731975,23.544852750109,,,23296.4613019722,6907.025999064535
2002-05-16,,,,1.2695710397771378,0.6632547184360043,33.462136979533994,23.82601874106919,,,11783.640605375556,6156.059792637822
2002-05-17,,,,1.860697406077741,0.8408707993938027,34.5835616485114,23.556255155564603,,,17270.234450546006,7804.619816588422
2002-05-18,,,,7.092470174596048,2.824917140085284,35.82588656778596,22.575763017280966,,,65829.41554531359,26219.72877120269
2002-05-19,,,,1.3221126020175753,0.7659875698654955,35.1088217489494,22.95057123254374,,,12271.309957375715,7109.584220717933
2002-05-20,,,,1.006788289076881,0.4454757757715376,35.15608557333796,22.71968850917099,,,9344.598287517232,4134.724466473448
2002-05-21,,,,0.5401677482575185,0.233965083254185,35.488819254018814,21.503861672923364,,,5013.61673561719,2171.568481711782
2002-05-22,,,,0.1440358897001099,0.1997301757124676,36.18521614758935,21.546866711375323,,,1336.8823841472872,1853.814032381657
2002-05-23,,,,0.7708511611810105,0.3294873351809836,35.16436645523851,22.74088484085641,,,7154.726091726203,3058.1670660014224
2002-05-24,,,,4.191057877854091,0.6384918256948999,34.2043783652867,22.498023219747388,,,38899.68992804833,5926.220721590755
2002-05-25,,,,4.900476591552272,0.8369768122481617,32.19734590747483,21.91078481563625,,,45484.225097041024,7768.477416038516
2002-05-26,,,,5.796078098181737,0.9726570309494704,30.999762528483085,21.36711710100189,,,53796.83301664752,9027.805869778003
2002-05-27,,,,5.931135509055483,1.03255920951848,30.682774254699847,20.997957368601124,,,55050.38082213947,9583.793460563114
2002-05-28,,,,3.91759229091412,0.7951981223548257,29.991407232086523,20.775376064930825,,,36361.49388113443,7380.704655600528
2002-05-29,,,,3.953668368648536,0.6126844803582672,29.865330040152127,20.45646287347611,,,36696.33732128456,5686.687467524816
2002-05-30,,,,2.853031177391112,0.6180337180102273,30.07510316202085,20.56619417653458,,,26480.671799358213,5736.3369097604445
2002-05-31,,,,1.997144665380452,0.531271680506848,30.96798337229149,21.201839094561866,,,18536.682262315466,4931.0470629556485
2002-06-01,,,,1.7071690184222097,0.5498981285899313,31.781050774364665,21.656978494668923,,,15845.246571826645,5103.930157393805
2002-06-02,,,,2.1068299524726584,0.6395945799525891,32.71642998093707,21.99877536842468,,,19554.736362713724,5936.4560368598695
2002-06-03,,,,2.294309137998284,0.7107760002818038,33.238662275777735,22.29927782691055,,,21294.841700663383,6597.132949501858
2002-06-04,,,,3.800159107986484,1.0682917180791005,33.32889768836634,22.591384871146914,,,35271.52697151786,9915.4480317644
2002-06-05,,,,4.189653964726697,1.1184590712915838,33.47164464667468,23.21189251871598,,,38886.65937897619,10381.080943871948
2002-06-06,,,,3.090712832256355,0.9608553737958804,33.17961020428621,23.323469336229696,,,28686.735982985607,8918.267701303259
2002-06-07,,,,4.33568252746117,1.461063763663606,32.86266286467923,23.54567539930616,,,40242.036941530416,13560.997969496482
2002-06-08,,,,3.605758509553301,1.1527134099190155,33.376538047512604,23.691718183704133,,,33467.179901811,10699.01574461484
2002-06-09,,,,5.001721747894589,1.003068475643488,32.86477576304353,23.71671847511222,,,46423.94134606821,9310.072496328865
2002-06-10,,,,6.473345074757787,1.2227035200551952,32.42353545336626,23.55636648159049,,,60082.94887453792,11348.635401912765
2002-06-11,,,,5.143109116495753,1.0909849665053533,32.252620534456106,23.472306314814603,,,47736.24123755624,10126.077508371243
2002-06-12,,,,4.924362871946268,1.1430355385380355,32.2707841751844,23.41135186815429,,,45705.92780980255,10609.189689510007
2002-06-13,,,,3.3591969527228103,0.954580813216912,33.11578783682902,23.48582256592397,,,31178.696089749254,8860.029789045748
2002-06-14,,,,3.47850678619987,0.65679105925144,33.727548808608375,23.81730303247799,,,32286.081304386527,6096.066744245736
2002-06-15,,,,4.6389398163557125,0.8840047281787712,32.68233155220774,23.73782508958104,,,43056.74741564546,8204.97135169366
2002-06-16,,,,3.9067192778250375,0.8113428928412633,32.49723773084633,23.43800046065814,,,36260.575008125335,7530.553830721796
2002-06-17,,,,3.576428482887525,0.9498715473300062,32.681381057530615,23.611115205540614,,,33194.95055634936,8816.32030372526
2002-06-18,,,,4.221169742844213,0.9095203743445482,32.344450373978724,23.43740496919604,,,39179.17597796917,8441.797173023222
2002-06-19,,,,4.131880143477656,0.7421218375640236,32.40440299512702,23.113702634627646,,,38350.42633279911,6888.072226970806
2002-06-20,,,,3.4112635106889457,0.8250190471594355,31.98084713536681,23.2245235302306,,,31661.956645802573,7657.490317377387
2002-06-21,,,,5.2613335180822265,0.8456782135183478,32.05723378671664,23.10814601405253,,,48833.55191607104,7849.240273821591
2002-06-22,,,,5.967237433346267,0.9143766842692892,31.793472105538253,23.07458599368912,,,55385.46415948446,8486.871461131994
2002-06-23,,,,9.432887056120936,1.1422897796697202,31.467522285837354,23.511596469380905,,,87552.21051666413,10602.267859846945
2002-06-24,,,,7.127326616044011,1.065140680132877,30.53280649170085,23.43534909481512,,,66152.93881887315,9886.201382676756
2002-06-25,,,,7.048690779831044,1.1332017892329878,30.747478107658846,23.0887822920249,,,65423.073058230526,10517.916839087724
2002-06-26,,,,6.979488135841537,1.2944541305414563,28.918548858524428,22.57837640195488,,,64780.76234054336,12014.59530545216
2002-06-27,,,,5.082982830754948,0.7573757410878379,28.73753417363337,22.422902715391945,,,47178.17357540309,7029.652738278982
2002-06-28,,,,8.155295129536983,0.7371857571684453,29.41876457432426,22.495706586151933,,,75694.12331121136,6842.257541885562
2002-06-29,,,,10.608085607963794,1.3164432802702797,29.553057976858188,22.64686656892496,,,98459.92417820526,12218.689625111285
2002-06-30,,,,11.06344857302853,2.227260743383334,30.20891204660964,22.695341469120105,,,102686.41750327588,20672.525847075027
2002-07-01,,,,13.613472134371472,4.461649706332775,29.37917943427265,23.009090897422936,,,126354.69619005172,41411.21292096724
2002-07-02,,,,14.070878245128648,3.483582062511015,29.283004930595887,23.199220604595293,,,130600.1531601566,32333.187949189967
2002-07-03,,,,13.547613192500291,2.772086704703959,29.06276994014428,23.121007264147707,,,125743.42035172092,25729.378216523743
2002-07-04,,,,15.943564261357812,4.220127736927223,28.60150707168136,23.176238101274524,,,147981.66100065576,39169.50450402262
2002-07-05,,,,9.935446429291952,2.6595673875798784,29.182107691707763,23.21423239428648,,,92216.7616530461,24685.01980520933
2002-07-06,,,,4.672995792309826,1.2913232430656076,30.420327819085085,23.42731916208356,,,43372.84109495547,11985.5356848123
2002-07-07,,,,3.2860781912142336,0.8574730640858109,31.447199786025624,23.81476942828455,,,30500.03756641173,7958.715266339924
2002-07-08,,,,2.2191997354890827,0.5110074099541697,32.07874042254964,24.188329311079084,,,20597.706859427337,4742.962368329365
2002-07-09,,,,3.2604504911906,1.0507748170297893,32.356060737280245,24.53110837090774,,,30262.17170687393,9752.863300372574
2002-07-10,,,,4.829980043185948,2.288668845860637,32.146159007400186,24.674660007179835,,,44829.90488663825,21242.49080939619
2002-07-11,,,,3.103999876323326,1.4087652124871335,32.4809151529613,24.688568955452983,,,28810.06090698549,13075.584147081652
2002-07-12,,,,1.9219476890908136,0.678434836360125,33.01389892718333,24.6619954932052,,,17838.734596965765,6296.9554561025925
2002-07-13,,,,2.324474469520768,0.4500257581999716,33.19008583242876,24.867846487231464,,,21574.82400513164,4176.9555476950645
2002-07-14,,,,5.699922052102574,1.3929255083978282,32.67076987118643,24.632505829644828,,,52904.35181352422,12928.566473839328
2002-07-15,,,,5.979762525650012,1.7424475659894392,31.31453913792085,24.14692980158497,,,55501.71695797488,16172.68766223215
2002-07-16,,,,4.676146521271503,0.6182823035871804,31.35086040919796,23.822259181763386,,,43402.084876174566,5738.644179701801
2002-07-17,,,,5.955217152425991,0.5846624891579015,31.391122099509094,23.352248419428623,,,55273.89681437154,5426.598773779826
2002-07-18,,,,8.594937404305206,1.1512149503950675,30.456658873420864,23.154268808957475,,,79774.7036005254,10685.107654449988
2002-07-19,,,,12.116937901823386,1.80747298890046,30.344016385966984,23.084768757465987,,,112464.4757947568,16776.22711751976
2002-07-20,,,,17.853439527102033,5.145768698940466,28.394668725997423,22.588082006278555,,,165708.34428777345,47760.92639711562
2002-07-21,,,,16.91949127766675,7.594701634557253,27.786985080565064,22.50142575167423,,,157039.81754089924,70490.92312501924
2002-07-22,,,,10.827141564886372,5.007325261652105,28.742386915841404,22.84713416685361,,,100493.11222989192,46475.95087541085
2002-07-23,,,,4.451435102885687,1.7426067493746649,29.822797481903983,23.405136683922624,,,41316.40513772728,16174.165137491964
2002-07-24,,,,2.8063363595993125,0.8444577548284349,30.6264437406053,23.612160645735383,,,26047.26954477572,7837.912474017519
2002-07-25,,,,2.952530019998937,0.6910816577776143,30.46047049782253,23.43371249696425,,,27404.17947652393,6414.338094580406
2002-07-26,,,,4.095940846113355,1.0970560649586023,30.633429168530203,23.28908796988404,,,38016.85243225945,10182.426968158466
2002-07-27,,,,3.9062465183642434,1.624345396411344,31.363173259308027,23.54256550567392,,,36256.18704762195,15076.511491367628
2002-07-28,,,,3.6181678586970665,1.0610547842027742,31.508509710245185,23.816169733155093,,,33582.35841949555,9848.277763058157
2002-07-29,,,,6.381840200314225,1.698007219468908,31.40215331293623,23.51122117903565,,,59233.63794958785,15760.210490518926
2002-07-30,,,,7.202755058816489,1.661974101714945,30.52412373868397,23.060139410302657,,,66853.03486171455,15425.76578738643
2002-07-31,,,,7.149999190449029,1.233239798708352,30.63572819720332,22.62642972524809,,,66363.37640764665,11446.428843222426
2002-08-01,,,,7.024097867560347,0.8119539341079393,29.79961451863903,22.858334611214342,,,65194.81167658442,7536.225266550095
2002-08-02,,,,11.337210703179537,1.9276840634445969,29.58155095214384,22.77628519829204,,,105227.36594333148,17891.977284176664
2002-08-03,,,,14.731029770941998,2.779686078653045,27.934076117157304,22.214897415228297,,,136727.41038448678,25799.912506166645
2002-08-04,,,,11.495943931220673,1.0423405011713114,27.46178995464125,21.91998397327309,,,106700.6630277516,9674.57942045202
2002-08-05,,,,9.304457260174882,1.0959191119741891,28.09717316662231,21.933546199923097,,,86360.17752990377,10171.874234255614
2002-08-06,,,,7.16763058311931,0.7174392522391292,28.6290339355054,22.21022411106368,,,66527.0238035697,6658.9785366081705
2002-08-07,,,,7.735326581501526,0.7987365158479628,29.17510467521699,22.22297611818956,,,71796.14652963643,7413.546580894324
2002-08-08,,,,8.146535065778089,0.9487050913741094,29.50967306091359,22.29121446950821,,,75612.81597213319,8805.493735273683
2002-08-09,,,,9.321508285086969,1.4414090012580063,28.7460594151372,22.558306118146348,,,86518.43818899426,13378.570480907669
2002-08-10,,,,16.833252775547077,4.699848334130771,27.74237987439993,22.62920969538252,,,156239.3869360057,43622.07543651258
