Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2008-04-01,824.2913665329696,212.8190330130048,3.676008371172733,1.4964478026296095,1.595154924989422,0.0897435823763689,28.33312922491718,15.401412720319394,7644552.481075503,13878.191895310363,14805.577440762792,832.9633303132714
2008-04-02,823.6519723914108,213.0490768662872,3.6485967782608406,1.5236172141286255,0.741795450774232,0.0784571031012337,28.79551980671597,15.235345768881574,7638622.682135842,14130.16346812661,6885.0428379025725,728.2068327945823
2008-04-03,823.2329224260851,213.5008968429211,3.8353383405045176,1.6269643045370608,1.8872972536304609,0.0659662487356464,28.40398295653247,15.319682754074872,7634736.374960748,15088.613706076712,17517.123386965075,612.2718168824324
2008-04-04,823.1408490508142,214.200298481318,3.917277249959895,1.5827215047901655,2.2793986038131857,0.0866782650187869,27.016445080960214,15.262094216335694,7633882.478173828,14678.301990696964,21156.448203516346,804.5123047688428
2008-04-05,824.5326897964079,216.2564854511208,4.185341575535811,1.5641820429771591,5.184488294426664,0.1472361557819843,26.16607236414359,14.679509929000435,7646790.534787041,14506.365349656387,48120.3058908972,1366.585948712686
2008-04-06,826.5690212828144,218.48047235520863,3.9569031840161824,1.5429946228165106,1.880378000083196,0.1156143806509684,25.730891750528844,13.717306894257474,7665675.6566610895,14309.871304064329,17452.901697509435,1073.0855286705716
2008-04-07,825.2573018411143,217.5538045634041,3.747622499783391,1.7370331169582696,0.0734225954237346,0.0376328686087323,27.143687288188914,13.626018150640864,7653510.652246813,16109.401800246238,681.4785858214417,349.2929381190561
2008-04-08,823.5514348306301,216.40808142639955,3.645905471371453,1.7553330812654833,0.0690322144003865,0.0381111220850963,29.120747540804768,14.340097726388116,7637690.287729068,16279.117319816354,640.7288597494945,353.73189183426825
2008-04-09,821.8744318561199,215.3557367610612,3.553320042488847,1.7715335771796887,0.0685730947648113,0.0459802403123697,30.70321189120238,15.42133472845247,7622137.610884369,16429.362180145894,636.4674985408784,426.7698378539552
2008-04-10,820.1624141301489,214.3530278782867,3.457973639214404,1.7936871448825655,0.0395563210033918,0.0483567690866993,31.78430899193453,16.299575243634788,7606260.204076429,16634.816365187304,367.1456387794262,448.8278086863313
2008-04-11,818.7019424037117,213.60876338629805,3.3963799150127554,1.6817814699265152,0.6650080332845442,0.1128378277053606,32.53048775834891,17.698594966921153,7592715.657556627,15596.993042191858,6172.333345984541,1047.3146966275042
2008-04-12,817.888703888201,213.41742480853745,3.390603786397894,1.5845899309888989,1.557216834352167,0.1888880395956109,32.45059303814521,18.11585564900597,7585173.610212857,14695.629943788732,14453.451556257698,1753.1817468358015
2008-04-13,816.6886598411721,212.8735707169829,3.3316997999536926,1.684473925749712,0.6044166192687127,0.1484574258742058,32.513988544523,17.87155005533629,7574044.293481443,15621.963120345148,5609.948552881977,1377.9212796220602
2008-04-14,815.3694977717421,212.29541434099625,3.301450431379783,1.6635671969337376,0.2889835705163365,0.0855055088429765,32.68968475002451,17.84515351005343,7561810.265466304,15428.072231600838,2682.22764156662,793.6272602455286
2008-04-15,814.3699548156695,212.0253976073928,3.2810091428894963,1.4994905144285224,0.984284851093712,0.1324169219002613,32.783523154683955,18.72534021846412,7552540.413936832,13906.410278974148,9135.730554030208,1229.0398637453711
2008-04-16,814.1009655752703,212.36256600571468,3.3312366137770515,1.444731355946808,1.7861753512327243,0.1570834489666701,32.406009205583324,18.73639801432606,7550045.783459594,13398.56890415338,16578.551130783206,1457.9845079019944
2008-04-17,813.4025295074828,212.2517696528489,3.2375808172312595,1.5892156848175347,0.5366029341432282,0.0984320114404466,32.10798325331563,17.88901628815437,7543568.424370739,14738.529602020357,4980.52958489332,913.6057853698728
2008-04-18,811.9207328545982,211.5446634875895,3.161502680253571,1.706813081502592,0.0569610333079781,0.0536364200473812,32.25156150170464,17.147062009592243,7529826.108559641,15829.138465701595,528.689079998127,497.83137563396895
2008-04-19,810.2970978197714,210.7628591682872,3.1001093704195872,1.7088375031591343,0.0395579499575734,0.0450423400325811,32.9771413778929,17.11083015740969,7514768.370801143,15847.913134739263,367.1607580677826,418.0646299731496
2008-04-20,808.695461307374,210.03520692990253,3.0472018789225515,1.69841470691704,0.0889119109324007,0.0692395195622265,33.749841246786204,17.394665018439134,7499914.649323838,15751.251182294736,825.2440951618496,642.6529817137064
2008-04-21,807.1490954317159,209.3957387572597,3.014134751106209,1.600311765419051,0.0932610033945358,0.0811336316703768,34.18858829884836,17.99345684236526,7485573.512716847,14841.435654341782,865.610597647873,753.0492793695598
2008-04-22,805.703216331192,208.87294957657485,2.979930503423627,1.557061926082718,0.0669354832893723,0.1080075131203282,34.79603879595761,18.62837079696344,7472164.299525964,14440.33274337072,621.2678567144555,1002.4816866598878
2008-04-23,804.3153148298189,208.4214280882055,2.94347541493703,1.49587244367862,0.1229162911150678,0.1218772684020424,35.026317080939634,19.20377481177611,7459292.775818957,13872.855964503764,1140.8588835642713,1131.2150985002525
2008-04-24,802.9642452908819,207.99560899191547,2.906378076353634,1.4772434676337869,0.1284451552513441,0.1531074604628876,35.32912485629223,19.19782965738475,7446762.83505368,13700.089160403397,1192.1755455678922,1421.0810041895104
2008-04-25,801.6443338603677,207.6013522640736,2.872646112926616,1.4475959748116365,0.1598224392572489,0.1698160824804814,35.63395561779043,19.47064213336817,7434521.857396257,13425.135637883188,1483.406698700753,1576.1636192599924
2008-04-26,800.3628895904577,207.2186170945376,2.8445560461935377,1.478471179585691,0.2472755546604495,0.1759546113031317,35.52605241073824,19.65509862080601,7422637.627655864,13711.47507178016,2295.1108487203123,1633.1389402349794
2008-04-27,799.1055524791199,206.8547586848049,2.8232876923173387,1.4269306757763445,0.2626853838935766,0.1555009045243591,35.60251998059892,19.42216160022621,7410976.96987844,13233.48379070096,2438.138598869099,1443.295975818353
2008-04-28,797.9074881676099,206.5753839532109,2.8118708356096414,1.3577113071969047,0.1643606941084177,0.1174529348930669,35.0317616101138,19.190039800995173,7399866.013392795,12591.537123179638,1525.5289293332055,1090.1502393040005
2008-04-29,796.7477392994219,206.3524570846372,2.790560913423253,1.3173639527751322,0.1163216472354133,0.1306585204975687,35.34003680372105,19.173096475591954,7389110.397784419,12217.352119098976,1079.6500886535673,1212.7190990775237
2008-04-30,795.6708392034919,206.18852803776664,2.793449235355403,1.2287698584465243,0.2940086951858085,0.2042246757079539,35.34351391772931,20.05381483580727,7379123.129162599,11395.72249745558,2728.868799286048,1895.530148288782
2008-05-01,794.6407322822448,206.0360839965995,2.771560051600193,1.2619157906402076,0.4200352573765394,0.2293658046759109,35.6008552072672,20.3999512686891,7369569.824663348,11703.120862252908,3898.595950471911,2128.8798537324465
2008-05-02,793.7385634364364,206.0148782732924,2.799693895153992,1.261020148755915,0.4994374485793214,0.1884683401177179,34.655985400035654,20.58705763903822,7361203.029415229,11694.81459863459,4635.574705577367,1749.2862674535495
2008-05-03,793.0734564334307,206.19977103624623,2.8604524205755624,1.235626022824256,0.9465686341091364,0.2121403825009528,35.09596171212101,20.904028102125103,7355034.7670793105,11459.307184293802,8785.664010279637,1969.0005103747053
2008-05-04,793.0156732076831,206.85421968518727,2.9503499747269952,1.178764685981942,1.455409909714373,0.2852107010478498,34.39688912496169,21.69745106916261,7354498.880231908,10931.970017748596,13508.52120302523,2647.209405899047
2008-05-05,793.2857931024853,207.72188512619124,3.0280056854866904,1.2204933215009122,1.9514705195659208,0.283503145548349,33.28315241641431,21.090286446585147,7357003.996500058,11318.965147310804,18112.753468751907,2631.360572167472
2008-05-06,793.0425828694722,208.05904703088547,3.090875939613816,1.2930143578137836,1.667607406838868,0.3166804796832814,32.69547506359672,20.68535399685953,7354748.442862486,11991.531779189452,15478.05182804185,2939.2990564598754
2008-05-07,792.57976587935,208.187095793833,3.180113949226893,1.4022105174595614,1.2764141410887897,0.3001476492589428,32.75903884407078,20.52648931739004,7350456.236351815,13004.226812809771,11847.1554808384,2785.8480672625924
2008-05-08,792.0667256900848,208.25864388135096,3.2265590201622887,1.4986890023004011,1.0955479572185205,0.3102916237290444,33.1580490221663,20.32312593383585,7345698.255362356,13898.976983204708,10168.429327186415,2880.000301143703
2008-05-09,791.3828258585554,208.1336747050931,3.14209812757971,1.3978741743401617,1.104909676406692,0.3071468433291602,32.672457192919275,20.66541519286393,7339355.70663967,12964.011175599317,10255.3209865781,2850.8117320490824
2008-05-10,790.5828694762021,207.8920711300375,3.097559787124421,1.4135085382481334,1.2030588710347558,0.3361774064217481,32.82344796974712,20.67918578642801,7331936.838996796,13109.005676640158,11166.301781640332,3120.2615787585555
2008-05-11,789.9077587328396,207.7823895427385,3.135322923311897,1.3943771407254424,1.2628726996165784,0.3397859303385115,32.95825073450543,20.759274056923964,7325675.801070511,12931.57937043769,11721.46934387731,3153.754426042238
2008-05-12,789.634311744578,208.0336345284149,3.205892749585442,1.43025913567692,1.3269066172254569,0.2830776778095678,33.15292631134517,20.81119506606588,7323139.829037527,13264.352228032929,12315.806051329071,2627.4115541402025
2008-05-13,789.0391208577987,207.97036580271225,3.0988494697435702,1.3995189295591062,1.0487961896523996,0.312424751328076,33.42548592512337,21.045494247244864,7317619.975069652,12979.264783850274,9734.49848802524,2899.7991215364627
2008-05-14,788.4060418124507,207.87866098083165,3.078929132160112,1.3449014277015665,1.2874397271762723,0.3731618612797452,33.55324442101627,21.3736409771547,7311748.742901847,12472.737145338971,11949.490474192797,3463.536204894385
2008-05-15,787.8455181551395,207.85425341183705,3.0786357539941926,1.2939735692873364,1.32335557290001,0.4621371761019459,33.303152793587365,21.751151588013933,7306550.395946908,12000.42759291229,12282.84670616933,4289.3687891025165
