Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-06-30,198.87369360755704,24.851810965140096,21.169333482427987,6.952239627865376,1.2615949611983808,29.91444333288708,23.000972322923964,196326.30810690016,64527.85280262561,11709.609896996444
2018-07-01,204.4990438318606,25.992901516984546,20.544731426341745,15.310647142018764,3.518589352074777,29.079233392276432,23.39628878490483,190533.6923021004,142107.1824298543,32658.111333438
2018-07-02,218.0790848556251,27.5918107474948,21.258207697005165,19.13196750162876,7.17755242768328,28.41269495498689,23.24001160068158,197150.53558899456,177575.11950847035,66619.11431825625
2018-07-03,224.18599199365767,27.000031040006423,20.94855391221501,11.444561094301486,3.150025527715852,28.90970161518551,22.70452658639239,194278.7784592936,106223.74849160512,29237.252231964867
2018-07-04,226.92492654086507,26.864912459279463,25.23440774140696,7.909049109766436,1.80753932007906,28.646498275479,22.43667434300913,234026.17343842785,73408.5681854504,16776.842776466812
2018-07-05,227.3119405817669,26.06635434520973,23.914822464955076,3.4189783715875603,0.4209709763935899,29.94573686723392,22.82597539971291,221788.220563196,31733.562838210444,3907.280912761593
2018-07-06,226.41130791113764,24.96945253313906,22.134654501445517,3.6917151966578095,0.5051628442336821,30.93576938138916,23.21157808920001,205278.78230543903,34264.99481467012,4688.715492977817
2018-07-07,224.68757661086343,23.893304003271467,20.966103446933044,3.788769910847728,1.0034258175053867,31.230674220388543,23.61309115887658,194441.53442716785,35165.81708868181,9313.38919775158
2018-07-08,223.48000127766588,23.191445732893307,20.38179714478023,5.5179189655430525,1.989091112410967,31.34144818046072,24.113036733213008,189022.6250788656,51215.07339278856,18461.93246823901
2018-07-09,225.30488125532327,23.56166172636113,20.373033218337486,8.022004345739038,2.5186071585608127,30.638944847740053,24.34224300319224,188941.3476345638,74456.97261773027,23376.68444911639
2018-07-10,227.4507677036878,23.973415500893367,20.33844033826284,10.633436835953502,2.492495867291677,29.94942097510713,23.768296814161697,188620.5301446094,98695.22393708138,23134.33009286722
2018-07-11,230.8987254577009,25.014180229087483,22.423551023368944,15.971132828235902,2.9579596675200976,29.40293669976732,23.1556980146929,207958.03470709032,148237.54119476737,27454.575250370857
2018-07-12,238.3523884064129,26.98205557209008,23.793823007961787,16.947247320464445,3.3587666867001467,28.29971306090993,22.860660019016542,220666.06068536377,157297.4378100359,31174.70253600793
2018-07-13,245.24534317395305,27.92126065625242,24.89151301114095,14.527852214324636,2.3980373028377104,28.220922185560536,22.782534522759004,230846.1367821809,134841.59916853654,22257.60422188277
2018-07-14,250.52066770499383,28.05498091337165,25.75554090244485,11.69512415838579,1.980626845325896,28.458005003596487,22.84062071923279,238859.20937806068,108549.3726620095,18383.37059324863
2018-07-15,252.98665103507005,27.51041199959085,27.330074901949203,9.120290626033889,2.1389960475105503,29.33480003702141,23.116203432423728,253461.57970625613,84650.8179429049,19853.288938134323
2018-07-16,254.546867794116,27.17475292384539,27.18157162900975,7.450664093496656,1.6109339159348428,29.281456302361487,23.433811062147843,252084.34695860284,69154.0254136174,14952.031599365018
2018-07-17,257.7881219388317,27.6848153139498,28.98341956869763,8.710778530334167,1.4415502184957247,29.21608395163389,23.479238807305364,268794.8472708863,80849.89368731795,13379.881201713688
2018-07-18,262.0950125634759,28.08685414275807,28.516101311264848,11.71365149274428,1.9803507936788045,28.613192477533737,23.242656362260288,264460.8956011805,108721.33582327885,18380.80839444609
2018-07-19,266.03508660059384,28.04818270986426,28.74323829651044,10.964750918282997,1.664269417515648,29.013441067673035,23.198305187907764,266567.3844892134,101770.346125089,15447.06997251976
2018-07-20,268.3805195618168,27.74787947207237,29.17407537307116,12.930657977468456,2.4596434833931125,29.733746186034058,23.137403220717644,270563.0063970523,120017.09366674584,22829.40766414006
2018-07-21,274.6063013040649,29.4253144203538,27.78975922345862,14.96597621598212,2.5678272318382045,27.55794877952003,22.83343522457244,257724.73356565763,138908.08746605396,23833.52509520804
2018-07-22,284.2074335922011,30.27361132093568,29.503552062899928,13.678588284373458,2.531340907685119,27.07941734819397,22.68107596019868,273618.60293602967,126959.07773719524,23494.87391511601
2018-07-23,291.040393677006,30.534445575650416,30.27266336233585,14.945247704359549,2.5345388944198226,26.8316020990455,22.584600475143347,280751.4104978215,138715.69387515445,23524.556323710585
2018-07-24,295.994838865357,30.749212460561004,29.78669522762086,16.597933868748274,2.840399714789694,26.986406055355022,22.511453183660983,276244.4981840547,154055.25281630043,26363.43171514719
2018-07-25,303.83177625538826,31.819580152579103,30.338594532855,24.92728689492716,5.844434830979207,26.33646795454027,22.33830212424204,281362.86211994913,231364.9105358233,54245.66048851202
2018-07-26,314.40529177714234,32.67112341305079,29.39546653771761,22.5041526623197,5.035052219882644,25.670108091261373,22.038681030390205,272616.2080265983,208874.3668474283,46733.30119345708
2018-07-27,319.48762141447014,32.38737807169035,29.544825553445285,16.057387376043927,3.275605359382581,26.00240968839044,22.005739964499604,274001.3770100543,149038.1207291961,30402.833012622923
2018-07-28,323.14768140507687,32.221987165554786,30.4926724536979,15.445827161591849,3.4229182168274828,26.797390817763965,22.13900844513229,282791.7946550704,143361.86823928836,31770.13087488856
2018-07-29,327.29005325206094,32.33264195564453,30.65377014289746,15.285811576474092,3.5540892197987994,27.240444603549733,22.020342077102697,284285.82915508695,141876.6688394836,32987.60662727495
2018-07-30,331.7825826269652,32.4022390062627,28.23574907810463,15.11106975485305,4.401964052356687,26.613024675357657,22.012545659463253,261860.8837041806,140254.78651844984,40857.23502314556
2018-07-31,335.1703810375759,32.20521190280936,31.292652118976736,14.443187951900926,4.738141366014728,26.61702720894933,22.0155189444327,290210.878225895,134055.78001445805,43977.4957409092
2018-08-01,337.26793393117254,32.189904393693794,31.663037543857868,15.05512829495187,4.51084378394307,26.61883595618574,21.92528868710077,293645.86606355547,139735.5607029876,41867.812285879045
2018-08-02,338.96753076448545,32.03693827475533,28.87306655901043,13.172675834260522,3.6958224835038265,26.90343227358196,22.109741418602432,267771.4235056385,122263.4047081678,34303.11697604609
2018-08-03,339.29863988962194,31.61993973971758,28.632100997803207,11.410209118469163,2.9372576692078343,26.471499221084333,22.22832055455197,265536.687156854,105904.90746214712,27262.427745204368
2018-08-04,336.93509216042094,31.171430934795527,29.948882136489445,12.119763749205626,3.631830845226152,27.259253040226174,22.47720223929245,277748.6342055251,112490.70415765628,33709.17268810322
2018-08-05,338.4674799103363,31.438477934777687,25.274210959932716,15.287950565604678,5.709842256728441,26.598337208072063,22.279406054673498,234395.31207712984,141896.52206422167,52996.42710697415
2018-08-06,338.5163870168436,31.522886596258683,27.17787414496388,9.686676740590988,2.097161097005393,27.117502932611423,22.107263564820844,252050.05615806283,89907.78286153404,19464.99398964292
2018-08-07,340.0019559211431,31.88701755026148,32.15276233027495,8.889901164257665,1.350028617710033,27.38329428002282,22.01864099194189,298187.6179040428,82512.43692145888,12530.415029677686
2018-08-08,339.8496668544351,31.813811990250123,37.25889883552317,7.807405774274253,1.056525943986628,27.71476335594675,22.219869293159977,345542.3884072033,72465.15619994877,9806.242915228291
2018-08-09,338.8265586775066,31.49530567129085,34.92121866071855,5.197380073534549,0.9191396502213716,28.369134176883225,22.443331848029395,323862.53161648085,48239.96212675296,8531.079368556244
2018-08-10,337.4370461647813,31.26349850600665,32.27854386911147,8.023623556539764,1.4137665954947112,28.65039020904093,22.55482712944212,299354.12724021415,74472.00147199859,13122.004944378248
2018-08-11,339.7078139711988,31.93960403631947,32.9064304074432,13.561431548302844,3.321871079053916,27.674301546144264,22.51040748425816,305177.20362960594,125871.6766945586,30832.252553456
2018-08-12,343.28092673445764,32.43315731869006,31.32829542090762,15.108731047232837,4.96963700639302,27.01318482406353,22.429030133770738,290541.43742288795,140233.07958814487,46126.14386099229
2018-08-13,346.9489084112079,32.68811984561136,26.86674754712616,12.602172901161172,4.719679052688577,27.0805892249167,22.293425095178783,249164.6400273168,116968.2291588457,43806.13607834366
2018-08-14,345.4335295196415,32.10345706687869,33.01050987203481,8.573313856788456,1.8999922070742807,28.14090238178285,22.43522872967495,306142.44597178814,79574.00265149039,17634.95276728097
2018-08-15,346.4116355230267,32.48084601412974,34.35414950234913,10.841767503651896,1.913732002656368,28.20082907521465,22.538671063179564,318603.4810943486,100628.86422842476,17762.479946192572
2018-08-16,345.2100463318973,31.910614517838813,38.212146090358,7.791497415218841,1.3009948782968457,28.391285213862865,22.79667934905157,354382.88942770567,72317.50129931151,12075.303858518597
2018-08-17,341.86183171998823,31.356639245843365,35.95048791035033,6.172150404407999,1.2856468252280622,28.95664838070267,23.021558770492724,333408.067473616,57287.38278453047,11932.849489532264
2018-08-18,340.6807806872095,31.34833373501284,32.982803752848774,8.961180376277506,1.769277583847043,28.87885065962319,22.837288554024543,305885.49692347355,83174.02149668959,16421.712945547773
2018-08-19,339.9635787275912,31.399798761024734,33.766823225260566,11.21906886414734,2.089680475137997,29.24077963262359,22.684777511328736,313156.5642261023,104130.82157677293,19395.56190839004
2018-08-20,342.8250516318018,32.04286086230747,31.121216454082617,13.24655944361973,2.3109354375274824,27.903640858875168,22.67069621503812,288620.9684068422,122949.16223731697,21449.160231971244
2018-08-21,343.7071532735248,32.043224564805925,34.40320488222582,8.91530474948913,1.417009622587435,28.01613624051925,22.71433835544458,319058.425111928,82748.22263889943,13152.105399206568
2018-08-22,344.84735023372446,32.27290366762667,28.96717395941284,14.233805841077842,2.2867517220423847,27.20962397452824,22.46300759823433,268644.1840250889,132112.38065685515,21224.696848000964
2018-08-23,348.25950383708226,32.89333146402103,30.00963839919071,15.260890064578938,2.702085034965251,26.752135111857864,22.2838795070197,278312.0932657932,141645.35753014038,25079.65126770965
2018-08-24,351.69098260802923,33.3684963225221,29.14229568869195,18.287899487818844,5.347978898875241,25.875859325333813,21.9667637122201,270268.2787377166,169740.8244516335,49637.75900286787
2018-08-25,356.1560148308606,33.6285560123259,29.30271701642911,14.922146972987244,4.228581187498475,25.99486739419483,21.84484372058898,271756.0406005257,138501.28230803148,39247.96598454317
2018-08-26,355.8380950479068,33.24018824925928,30.47219100496646,10.745886154799384,2.978842094254425,26.62597912405372,21.96631272416704,282601.84785218874,99738.93265292588,27648.39741856445
2018-08-27,354.1316404879577,32.85767913094517,30.99503795702788,9.422253740727168,2.413331398965667,27.70690843843232,22.07356335289608,287450.7776443509,87453.5164199039,22399.55778455032
2018-08-28,353.4693633075308,32.97598428260424,32.92140666837337,12.208874852781582,2.7320043021004934,27.44177047993139,22.119009557569942,305316.09482427244,113317.79707769628,25357.3497028912
2018-08-29,354.5957852185928,33.06422885933205,31.955887915615616,10.284771849792865,2.101224532041781,27.358150274504933,22.14794441673148,296361.7868251919,95459.05773616016,19502.70913640657
2018-08-30,355.10071648043225,33.169628932930145,29.069087118432343,14.320264818346578,3.453013215146869,27.15777120176635,22.00269927302685,269589.3358540031,132914.85762216302,32049.46037525057
