Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2003-11-24,1119.246842442133,283.72997331642904,5.690752875754481,2.434665499322846,0.0419875296857884,0.0144644320953659,22.606899483848597,10.300063478826267,10379996.16848432,22579.30743800039,389.7111262176552,134.25295948982236
