Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2013-12-28,959.4348699295988,246.57213825204417,4.960119182211988,1.4346380109911845,0.4860468411498751,0.0148550915640896,17.03962010999012,5.715049494697976,8897885.520989873,13304.962312654796,4511.288548684591,137.8789013507319
