Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-06-21,771.3014978924117,210.40574568203408,3.058164970430542,0.6745556775590349,2.1870851509495948,0.3929786934108746,34.91143535905086,24.748650315777027,7153119.659824621,6255.890195959281,20299.63238344472,3647.4679585765416
