Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2007-11-01,1029.1944709382642,261.08016316675,5.209273745767197,2.27737633951265,1.4086106522879365,0.1652924659901494,26.085180894966665,15.862872312879144,9544842.35278668,21120.59358305523,13074.14958234902,1534.1772559226724
