Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2022-09-06,956.4409053544445,254.59819536028905,5.181118244273114,3.0668499986298476,3.838891055894604,0.7038946441608473,28.647330301973955,21.310172710810274,8870119.223476026,28442.243505136208,35631.02111544188,6533.2630085010105
