Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2011-12-20,941.4336363566086,241.3374746687985,4.811133747746316,1.3403040974597453,0.0974211748706372,0.007921046001259,18.793753616441865,6.353611518770497,8730940.457193287,12430.101090015165,904.2236125916604,73.51991843943507
