Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2012-07-15,873.3050194903966,259.42885146251723,5.541497100869322,2.7717863025178375,14.103627340594214,4.863994285095432,28.089193207665023,22.360292687881227,8099109.519441967,25705.79617380515,130904.11690777417,45145.61120756695
