Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2017-10-28,950.0919920394324,243.0676731491602,4.66887599629285,1.9339546396340301,0.6322394925567166,0.0422514901931545,25.983088344370326,14.442247788296372,8811238.828745523,17935.66976309034,5868.1891153733,392.1610999925463
