Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2008-08-29,367.97911948153455,33.087869859061605,30.151401340145252,5.143064793208657,1.5239063937981845,27.97057120068719,21.67990234959508,279626.81556666706,47735.82984688236,14144.27763247021
