Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2024-03-09,168.36587058916933,14.442064195995622,11.258288457836443,0.0495577784672867,0.0262262018666368,23.528427186760204,9.454695669868675,104378.99185421439,459.9750879335099,243.42090954967577
