Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2019-11-30,263.3869418839399,21.1413928480575,12.439344851785812,0.1788420952080943,0.0199852217071709,21.575176357610317,10.737084619745453,115363.60613558546,1659.939388200348,185.4946770504408
