Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2013-02-16,213.8086790912793,25.460564281436906,15.6719680273126,23.519641319559543,1.5039051148209857,16.909219400912782,9.979800709084447,145343.24503535434,218299.71840384867,13958.63391838822
