Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-09-08,353.26605229357875,32.285548558324294,31.878000227491363,8.467661222724404,1.93285928344402,26.75583029839093,20.975630723564095,295639.4493803635,78593.37799180958,17940.011565533354
