Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2016-10-27,267.514053081808,21.614299457496827,17.963419622942364,0.5350338083174414,0.0180141137561226,26.55424635417735,14.61039141664379,166594.37381317263,4965.965598935567,167.19965695166118
