Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2023-12-18,232.159324435147,18.274516687104374,9.768402221379592,0.0577772360673111,0.0092462211208876,18.865120431029947,6.40649302100383,90565.8066688064,536.2647411275617,85.81965343624942
