Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2003-04-13,172.89606899609078,14.136544228187049,8.017669767335178,0.2072267783295943,0.1222294733207399,33.714091963686094,19.010509073031372,74356.59258463758,1923.3944404358965,1134.4841209112433
