Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2017-04-19,142.2784751408082,13.45896861399886,5.1107224048890085,3.3697742235995407,0.4586265957243998,33.37060734341791,20.648884507975016,47397.30055005952,31276.87000415973,4256.785013804248
