Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2019-05-04,163.09323867993967,16.566570958220947,8.600750071029815,2.0652407319821298,0.4516359733825128,31.229730598878916,19.616881277485263,79764.13191265844,19168.7221799988,4191.9009083042
