Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2012-08-08,329.4034748082933,32.337343097437866,33.652881011439376,13.22184359522334,2.014107858400182,27.13693999527336,21.849019860078045,312099.8538579837,122719.7598126908,18694.12770160274
