Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2012-02-25,176.66991344082277,13.958710864348843,11.891560451887399,0.343522628105501,0.0324150728201735,24.086092374705785,10.064077858733755,110283.40420292284,3188.436930728894,300.8634856518575
