Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2005-09-06,354.74098837600815,33.0853976853869,31.325746448570133,8.145184790472936,1.2032901604072022,28.09269941264059,21.95973494108886,290517.7980235229,75600.28326745128,11168.448515265596
