Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2016-01-02,175.24947291388335,13.165078222185135,6.517705294075033,0.0683971864865928,0.0102643718327448,20.308070897578816,7.38477245590601,60445.78676870973,634.8347896454383,95.26971309792758
