Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2016-08-25,340.09084930674163,30.8898283070933,32.62390796737123,3.8987515812556577,0.4590013654190746,28.91166382358383,21.835537874037435,302557.0650379624,36186.62209813872,4260.263473262971
