Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2009-12-17,242.82237968816364,19.903389528920098,9.912611158704337,0.6967959484497104,0.0200666257989721,20.50658027078139,9.82620784556301,91930.44996447752,6467.375810064566,186.25023663043984
