Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2005-07-15,311.43418529229155,32.38161421441498,19.601821230138412,20.75276485296569,4.743284010709038,25.8552289031592,21.791745163057016,181789.05809570863,192618.69949250307,44025.22767156945
