Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2016-08-10,343.5846876570051,32.64348796343402,29.94764591978584,15.530156696078947,3.450100834516923,26.21070037109672,21.926488098763265,277737.1694203139,144144.58058517572,32022.428846037867
