Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2008-09-16,348.0626908195471,32.04402507713486,28.07494505590649,6.507567235119645,0.4514269501025061,28.04610804147777,21.14506425371457,260369.57269842285,60400.585009743445,4189.960839467889
