Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2005-10-22,305.56958520629064,26.309446168545644,17.401530344676054,4.207879009759425,0.8055743612173916,23.62595112652256,14.995003206833305,161383.36196632142,39055.81681401044,7477.012672845053
