Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2007-12-26,220.13097607956203,15.783925930182496,9.050808388301073,0.0493168502436696,0.0156578918295987,20.91515932043381,8.591596614556924,83938.01334052737,457.7388904228187,145.3301659986085
