Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2022-06-12,197.790205449258,17.797689214614095,12.242799249593807,1.2355622564110935,0.3057736933853942,34.40293578979561,24.52751865256984,113506.68868824773,11467.984948420835,2838.0667143008272
