Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2015-10-24,235.0896191384069,4.446376265363362,,0.1396691081479318,0.0148257224685075,27.670852441833027,15.460708477813291,0.218925911507763,8552482.298222497,1296.351698741858,137.60630938352315
