Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2017-09-25,271.0556992137787,5.43954392559069,,1.265644815914285,0.1904925522401077,28.682661215991,20.55647515166658,0.3573212465194157,9353345.353780828,11747.198996764017,1768.07417881255
