Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2012-04-20,208.3447751888317,3.3702770569733222,,0.3340833982381042,0.1784944513754477,32.40032068713379,19.07457696945462,0.1794339532129391,7540960.61064034,3100.825848824839,1656.7126999298737
