Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-04-16,208.8268316334825,3.255527289962836,,0.6342242945219316,0.1447105810390191,32.51973110937904,18.74434642522392,0.1530551738304372,7318412.177070649,5886.611237726565,1343.1445939868097
