Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-11-05,231.00485446080032,4.478613837796209,,0.1706877651246553,0.028240737746718,25.125732428200624,13.451280829053784,0.2034712406851719,8434168.56006859,1584.2542220534308,262.11900997395605
