Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2004-09-18,288.19608708836864,5.946762452135209,,4.384458958034291,0.3906217060357768,27.00370210209793,20.322751550073452,0.3468605329215925,10197471.115355965,40694.75987697766,3625.591363042009
