Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-04-05,208.91586723732004,3.2351888540786384,,1.362556952952777,0.1150522096420436,31.07759659607599,17.578146463817138,0.1213076757104915,7362280.011430513,12646.69792780529,1067.8676866433202
