Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2016-12-29,225.8613401896883,4.303707822551537,,0.1173543758231193,0.0132639191522219,20.493568704871777,8.250837286687418,0.0953851752593617,8065115.183965761,1089.2354542133864,123.11028797252504
