Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2007-08-30,292.6213292422068,6.116193742803812,,8.927390527684198,1.376675987701052,28.122030736397114,21.916004618998485,0.3959056241984845,10067659.861944344,82860.39790300437,12777.74504998735
