Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2023-09-07,245.1559545128012,5.13575510583218,,9.26477886169954,1.128299004600625,28.64596856085497,22.119167355967964,0.3092386323234604,8634240.126911478,85991.89881781815,10472.411191697198
