Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2020-11-08,238.6749530181121,4.377229048609986,,0.0122982632761361,0.005017793955784,24.65950955832033,11.617101499121633,0.184688156703893,8661656.414698467,114.14746396681842,46.57311702475831
