Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-06-16,214.637651945632,3.2753832689181386,,4.48650847034964,1.8063742203407136,33.153955900298165,24.42430283678128,0.0800752700281939,7199729.072348444,41641.94183009546,16766.028795873415
