Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2007-11-24,250.12587644662025,4.938841609049693,,0.0379726186074396,0.0071126688259877,23.667118809708608,10.076107759397276,0.2059870513950615,9106546.461701998,352.44635904235173,66.01689118964993
