Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2014-03-02,244.93576389900412,4.9344641391813,,1.130176549803203,0.0537945642731625,18.59186009916994,7.753888282220553,0.2005191084332716,8578548.532366224,10489.8378005236,499.2992058396341
