Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2007-12-19,244.0017690899452,4.844964252832793,,0.0494833231416203,0.0106093675585936,19.16294123203628,5.456557559607387,0.1672462840030852,8763654.603297338,459.2840239667679,98.47182272111668
