Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-12-09,221.4312733258569,4.20218925114428,,0.1162654692657295,0.0116309326316969,20.15098395991046,7.838630010995916,0.0979665080656281,7912455.404915422,1079.1286676507616,107.95357309135736
