Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2017-12-20,231.29610894776803,4.487648043904158,,0.0740914109273793,0.0122695528759383,20.23222916308871,9.09023597441724,0.0949196513347684,8215755.929945292,687.6862585544586,113.88098574152178
