Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mmtws_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,tws_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2024-11-26,236.5217465624728,4.602739458283524,,0.3274249779958599,0.0519642335995685,22.09016008798232,10.82533488014627,0.1526087592287019,8548842.378591387,3039.0251077273288,482.3108230151384
